Herd_Year,Parity_conception_interval,Calving_season,No_calvings,Tournament_within_WC,Herd_Year(fighting_ability),Age_class,Weight_category_WC,Body_weight,Animal,Fighting_ability,Fat,Protein,Milk
512,5,3,1,0,0,0,0,0,6558,0,9.6,9.1,25.65
513,4,3,2,0,0,0,0,0,6558,0,5.7,5.4,14.9
449,5,3,1,0,0,0,0,0,6559,0,9.7,9.3,24.71
512,8,3,2,0,0,0,0,0,6559,0,8.7,8.1,21.72
514,0,4,3,0,0,0,0,0,6559,0,8.5,8.8,23.07
514,7,3,4,0,0,0,0,0,6559,0,8.5,8.1,23.13
434,9,3,1,0,0,0,0,0,6560,0,9.8,9.1,25.74
436,4,5,2,0,0,0,0,0,6560,0,10.8,10.8,31.42
437,8,5,3,0,0,0,0,0,6560,0,10.3,9.6,30.25
3837,3,3,1,0,0,0,0,0,6561,0,12.6,11.2,33.16
3838,5,2,2,0,0,0,0,0,6561,0,14.1,12.7,38.28
3839,8,2,3,0,0,0,0,0,6561,0,11,10.7,33.59
1468,5,2,2,0,0,0,0,0,6562,0,9.2,9.9,29.78
1469,3,2,3,0,0,0,0,0,6562,0,9.8,10.6,33.66
2437,2,4,1,0,0,0,0,0,6563,0,8.4,10.1,27.84
2437,5,3,2,0,0,0,0,0,6563,0,12.9,12,33.88
2438,5,3,3,0,0,0,0,0,6563,0,10.1,12.4,36.01
2439,5,3,4,0,0,0,0,0,6563,0,15.2,14.9,41.62
2534,6,2,1,0,0,0,0,0,6564,0,6.8,6.7,17.85
2447,5,3,2,0,0,0,0,0,6565,0,6.7,6.2,18.63
396,9,1,1,0,0,0,0,0,6566,0,6.8,6.5,18.3
513,6,4,1,0,0,0,0,0,6567,0,8.2,8,21.45
514,3,4,2,0,0,0,0,0,6567,0,8.6,8.3,22.42
514,5,3,3,0,0,0,0,0,6567,0,7.1,8.8,22.67
450,6,3,1,0,0,0,0,0,6568,0,9.7,9.5,26.11
514,4,4,2,0,0,0,0,0,6568,0,9.3,9.2,25.97
2483,5,3,1,0,0,0,0,0,6569,0,8.1,8.9,24.1
2484,5,2,2,0,0,0,0,0,6569,0,8.2,9.6,24.59
2585,5,2,1,0,0,0,0,0,6570,0,7.9,8,20.6
2586,7,2,2,0,0,0,0,0,6570,0,11.5,10.9,27.9
957,4,3,3,0,0,0,0,0,6570,0,13.9,12.4,36.26
2580,5,3,1,0,0,0,0,0,6571,0,9.3,9.6,25.28
2581,6,3,2,0,0,0,0,0,6571,0,10.2,10.8,29.98
3416,6,2,1,0,0,0,0,0,6572,0,6.2,6.5,17.96
3417,9,2,2,0,0,0,0,0,6572,0,9.7,9.5,26.27
3865,9,4,1,0,0,0,0,0,6573,0,7.8,7.5,21.63
3867,5,2,3,0,0,0,0,0,6573,0,11.5,10.6,32.44
396,8,1,1,0,0,0,0,0,6574,0,6.1,6.1,16.41
397,7,1,2,0,0,0,0,0,6574,0,5.2,5.9,15.08
398,5,2,3,0,0,0,0,0,6574,0,6,5.7,15.94
399,5,2,4,0,0,0,0,0,6574,0,7,6.9,19.38
2459,4,3,1,0,0,0,0,0,6575,0,9,8.9,26.31
2460,5,3,2,0,0,0,0,0,6575,0,9.3,10.3,29.29
2462,11,2,3,0,0,0,0,0,6575,0,10.2,10.4,29.78
4342,6,2,1,0,0,0,0,0,6576,0,6.4,6.6,19.1
4343,8,3,2,0,0,0,0,0,6576,0,5.6,6.2,18.48
4344,4,5,3,0,0,0,0,0,6576,0,7.7,7.6,22.82
4326,12,5,2,0,0,0,0,0,6577,0,6.5,5.9,16.62
4327,5,2,3,0,0,0,0,0,6577,0,5.3,5.5,15.73
4038,5,2,4,0,0,0,0,0,6577,0,5.3,5.9,18.33
4387,5,3,1,0,0,0,0,0,6578,0,11.3,10.6,28.4
4388,4,3,2,0,0,0,0,0,6578,0,10.5,11.3,31.4
4389,6,2,3,0,0,0,0,0,6578,0,10,10.9,30.33
4390,4,3,4,0,0,0,0,0,6578,0,11.6,11.2,31.29
4423,8,2,1,0,0,0,0,0,6579,0,7.6,7.9,23.25
4394,6,3,2,0,0,0,0,0,6579,0,7.5,7.1,20.55
4395,3,3,3,0,0,0,0,0,6579,0,8.2,7.4,21.94
4396,5,2,4,0,0,0,0,0,6579,0,7.3,6.8,20.06
4423,7,2,1,0,0,0,0,0,6580,0,7.4,7.6,22.45
4394,6,3,2,0,0,0,0,0,6580,0,5.5,6.6,18.7
4395,3,3,3,0,0,0,0,0,6580,0,7.7,7.2,21.91
4396,4,3,4,0,0,0,0,0,6580,0,11.1,8.9,27.36
15,5,3,1,0,0,0,0,0,6581,0,6.4,6,16.91
4342,4,3,1,0,0,0,0,0,6582,0,5.6,5,16.02
4343,5,3,2,0,0,0,0,0,6582,0,6.8,5.9,18.47
4344,4,3,4,0,0,0,0,0,6582,0,9.2,7.8,24.73
1061,5,3,1,0,0,0,0,0,6583,0,7.8,7.8,21.94
1062,4,3,2,0,0,0,0,0,6583,0,11.5,10,31.68
1061,8,2,1,0,0,0,0,0,6584,0,9.3,7,20.12
1062,3,3,2,0,0,0,0,0,6584,0,9.7,7.7,22.35
3005,6,3,1,0,0,0,0,0,6585,0,8.7,8.1,20.3
1275,4,4,2,0,0,0,0,0,6585,0,10.8,9.6,25.43
3032,4,3,1,0,0,0,0,0,6586,0,11.1,10.6,30.49
3033,5,3,2,0,0,0,0,0,6586,0,6,6.3,16.02
3034,4,3,3,0,0,0,0,0,6586,0,10.3,11.8,33.17
3032,8,2,1,0,0,0,0,0,6587,0,13.5,12,31.76
3033,4,3,2,0,0,0,0,0,6587,0,14.3,13.4,36.82
3034,4,3,3,0,0,0,0,0,6587,0,10.8,13.2,36.05
3035,7,2,4,0,0,0,0,0,6587,0,11.5,12.5,33
3033,3,4,1,0,0,0,0,0,6588,0,11.9,10.2,27.89
3034,0,5,2,0,0,0,0,0,6588,0,12.5,11.3,30.32
3034,3,3,2,0,0,0,0,0,6589,0,7.9,5.9,15.26
1158,5,2,3,0,0,0,0,0,6589,0,5.2,5.3,14.21
2949,10,2,2,0,0,0,0,0,6590,0,9.9,10.6,29.26
3760,3,4,2,0,0,0,0,0,6591,0,3.1,3.6,9.47
3760,6,2,3,0,0,0,0,0,6591,0,6.4,7.3,21.64
403,9,2,1,0,0,0,0,0,6592,0,8.9,8.4,25.81
188,7,2,3,0,0,0,0,0,6592,0,13.6,12.6,40.34
2981,5,2,1,0,0,0,0,0,6593,0,7,6.7,19.16
2982,5,3,2,0,0,0,0,0,6593,0,7.4,7,19.95
2983,6,3,3,0,0,0,0,0,6593,0,9.5,8.4,23.51
2094,5,2,1,0,0,0,0,0,6594,0,7.4,7.5,20.44
2095,7,2,2,0,0,0,0,0,6594,0,6.4,6.9,19.02
2096,6,3,3,0,0,0,0,0,6594,0,7.2,8.6,23.96
2113,9,3,1,0,0,0,0,0,6595,0,7,8,21.46
4460,7,3,1,0,0,0,0,0,6596,0,6.4,7,19.35
2874,4,3,1,0,0,0,0,0,6597,0,7.5,7.6,21.96
2875,5,2,2,0,0,0,0,0,6597,0,9.2,8.7,25.48
2874,4,2,1,0,0,0,0,0,6598,0,9.5,10,26.3
245,5,2,2,0,0,0,0,0,6599,0,12.1,11,34.48
3032,6,2,1,0,0,0,0,0,6600,0,12.4,11.4,30.7
3033,8,2,2,0,0,0,0,0,6600,0,12.2,12.2,32.73
3035,4,4,3,0,0,0,0,0,6600,0,12.2,13,34.92
2241,5,2,1,0,0,0,0,0,6601,0,6.8,7.1,19.94
2242,6,2,2,0,0,0,0,0,6601,0,9.2,9.3,27.26
2920,13,1,1,0,0,0,0,0,6602,0,3.1,2.7,6.49
2094,4,2,1,0,0,0,0,0,6603,0,7.1,7,18.32
2095,6,2,2,0,0,0,0,0,6603,0,8.2,8,22.69
2096,6,3,3,0,0,0,0,0,6603,0,9.4,10,29.22
2113,6,3,1,0,0,0,0,0,6604,0,8.1,7.9,22.4
2114,4,3,2,0,0,0,0,0,6604,0,10.2,9.4,27.84
2115,6,2,3,0,0,0,0,0,6604,0,13.4,11.3,33.08
2116,2,3,4,0,0,0,0,0,6604,0,7.9,8.2,24.34
2113,5,3,1,0,0,0,0,0,6605,0,5.6,6.4,18.6
2114,8,2,2,0,0,0,0,0,6605,0,4.8,5.7,16.83
2116,4,4,3,0,0,0,0,0,6605,0,4.5,5.7,16.92
2113,5,3,1,0,0,0,0,0,6606,0,7.8,8.2,23.43
2114,4,3,2,0,0,0,0,0,6606,0,8.7,9,26.87
2115,4,3,3,0,0,0,0,0,6606,0,7.5,8.1,22.9
1571,4,2,4,0,0,0,0,0,6606,0,11.9,12.1,35.62
2966,7,2,1,0,0,0,0,0,6607,0,5.4,5.8,15.79
2969,4,3,3,0,0,0,0,0,6607,0,7.7,8.1,22.09
129,6,2,1,0,0,0,0,0,6608,0,9.1,8.8,24.57
1046,5,2,1,0,0,0,0,0,6609,0,8.2,7,20.39
1047,6,3,2,0,0,0,0,0,6609,0,6.7,6.3,18.8
1048,6,3,3,0,0,0,0,0,6609,0,7.9,8.6,26.72
1184,6,2,1,0,0,0,0,0,6610,0,10.2,9,26.13
1172,6,2,2,0,0,0,0,0,6610,0,10.9,11.1,30
1173,5,2,3,0,0,0,0,0,6610,0,13.5,12.3,32.23
1174,5,3,4,0,0,0,0,0,6610,0,8.9,9.8,27.23
1237,7,4,2,0,0,0,0,0,6611,0,9.3,8.7,22.84
4302,5,3,1,0,0,0,0,0,6612,0,10.6,11.8,32.05
4303,0,3,2,0,0,0,0,0,6612,0,16.1,12.7,37.87
4304,6,2,3,0,0,0,0,0,6612,0,13.8,12.2,36.27
4305,4,3,4,0,0,0,0,0,6612,0,14.1,12.4,38.2
1577,5,1,1,0,0,0,0,0,6613,0,6.3,6.2,17.03
1578,8,1,2,0,0,0,0,0,6613,0,7.6,7.6,23.72
1303,4,3,1,0,0,0,0,0,6614,0,12.3,11.5,33.02
1304,6,2,2,0,0,0,0,0,6614,0,13.3,13.7,39.03
1305,7,3,3,0,0,0,0,0,6614,0,13.1,13.7,39.29
1306,4,3,4,0,0,0,0,0,6614,0,14.1,14,41.34
3628,5,2,1,0,0,0,0,0,6615,0,7.8,8.1,24.01
1291,7,1,4,0,0,0,0,0,6616,0,9.4,8.3,24.75
1292,4,2,5,0,0,0,0,0,6616,0,11,10,29.04
347,6,3,1,0,0,0,0,0,6617,0,10.1,8.5,24.59
348,4,3,2,0,0,0,0,0,6617,0,9.5,9.6,27.03
349,4,3,3,0,0,0,0,0,6617,0,12,11.7,34.69
890,5,3,1,0,0,0,0,0,6618,0,6.4,6.9,19.51
4124,13,1,1,0,0,0,0,0,6619,0,6,6.1,15.39
4126,7,5,2,0,0,0,0,0,6619,0,5.6,5.1,14.44
4124,14,2,1,0,0,0,0,0,6620,0,7.9,7.6,22.17
3607,3,3,1,0,0,0,0,0,6621,0,7.3,8.5,24.04
231,3,4,1,0,0,0,0,0,6622,0,9.9,8.5,26.29
231,5,3,2,0,0,0,0,0,6622,0,10.8,12.3,35.14
2324,6,2,1,0,0,0,0,0,6623,0,6.4,6.9,18.17
2325,5,2,2,0,0,0,0,0,6623,0,7.2,8.5,22.13
2326,5,2,3,0,0,0,0,0,6623,0,8.5,9.6,25.05
2327,6,2,4,0,0,0,0,0,6623,0,8.9,9.8,25.87
2234,9,3,1,0,0,0,0,0,6624,0,12.7,13.6,41.95
3927,5,2,1,0,0,0,0,0,6625,0,10.4,10.6,29
3928,8,2,2,0,0,0,0,0,6625,0,13.7,13.4,36.44
3935,3,3,1,0,0,0,0,0,6626,0,8.8,7.8,20.84
3889,6,3,1,0,0,0,0,0,6627,0,6,6.1,17.42
3893,3,4,3,0,0,0,0,0,6627,0,6.2,6.9,18.14
2204,5,3,1,0,0,0,0,0,6628,0,7.3,8.7,22.97
2205,6,3,2,0,0,0,0,0,6628,0,8.5,9.5,27.74
2336,5,3,1,0,0,0,0,0,6629,0,7.8,7.3,19.31
2337,7,3,2,0,0,0,0,0,6629,0,3.4,4.2,10.39
521,9,2,1,0,0,0,0,0,6630,0,9.4,10.9,30.02
533,3,5,1,0,0,0,0,0,6631,0,8.8,8.5,25.37
660,4,3,2,0,0,0,0,0,6632,0,12.7,13.6,37.92
661,5,3,3,0,0,0,0,0,6632,0,13.6,14.3,41.87
662,2,3,4,0,0,0,0,0,6632,0,12.8,13.8,40.37
3076,4,3,1,0,0,0,0,0,6633,0,7.5,9,26.67
4495,4,3,2,0,0,0,0,0,6634,0,6.8,7.1,19.37
4496,4,2,3,0,0,0,0,0,6634,0,10.1,9.4,25.12
276,7,5,1,0,0,0,0,0,6635,0,10.9,9.4,27.15
277,6,3,2,0,0,0,0,0,6635,0,14.5,14.6,40.19
278,5,3,3,0,0,0,0,0,6635,0,13.3,13.4,39.79
275,5,2,1,0,0,0,0,0,6636,0,10,9.9,29.99
276,7,2,2,0,0,0,0,0,6636,0,13.9,13.5,39.49
3753,8,4,1,0,0,0,0,0,6637,0,9.4,8.5,21.68
3754,3,5,2,0,0,0,0,0,6637,0,9.6,10.3,25.31
3755,2,5,3,0,0,0,0,0,6637,0,11,11.3,28.98
276,5,3,1,0,0,0,0,0,6638,0,11.2,9.9,27.94
2602,5,2,2,0,0,0,0,0,6639,0,8.1,8.1,24.83
1983,9,2,3,0,0,0,0,0,6640,0,14.8,13.8,39.26
3026,7,1,1,0,0,0,0,0,6641,0,8.8,8.5,24.24
3027,6,2,2,0,0,0,0,0,6641,0,12.2,12.4,33.88
1898,10,2,1,0,0,0,0,0,6642,0,9.1,10.3,29.3
1900,5,4,2,0,0,0,0,0,6642,0,10.4,11,30.79
3665,6,2,1,0,0,0,0,0,6643,0,10.5,10.6,28.25
2113,5,3,1,0,0,0,0,0,6644,0,6.6,6.8,19.65
2114,6,3,2,0,0,0,0,0,6644,0,7,7,21.29
2116,5,4,3,0,0,0,0,0,6644,0,6.9,6.4,19.47
707,2,3,1,0,0,0,0,0,6645,0,8.9,8.7,25.47
708,5,2,2,0,0,0,0,0,6645,0,9.9,9.8,28.06
709,4,3,3,0,0,0,0,0,6645,0,11.1,11,32.75
3032,5,3,1,0,0,0,0,0,6646,0,10.8,10.2,26.76
3033,8,3,2,0,0,0,0,0,6646,0,8.2,9.4,25.5
3035,3,4,3,0,0,0,0,0,6646,0,8.5,9.5,23.13
3035,6,3,4,0,0,0,0,0,6646,0,12.7,11.6,31.35
3032,5,2,1,0,0,0,0,0,6647,0,5.7,6.3,18.64
1874,5,2,3,0,0,0,0,0,6647,0,6.1,6.9,19.29
3256,4,2,1,0,0,0,0,0,6648,0,7.5,7.6,20.33
3257,6,2,2,0,0,0,0,0,6648,0,8.9,9.7,26.33
286,7,2,2,0,0,0,0,0,6649,0,12.4,12.7,32.81
287,8,2,3,0,0,0,0,0,6649,0,12.6,14.5,38.96
3256,4,3,1,0,0,0,0,0,6650,0,8,7.4,21.86
3026,11,2,1,0,0,0,0,0,6651,0,10.4,11.2,29.59
3028,4,5,2,0,0,0,0,0,6651,0,11.8,12.2,34.4
3029,5,5,3,0,0,0,0,0,6651,0,11.9,13,35.19
3030,3,4,4,0,0,0,0,0,6651,0,11.5,11.6,33.63
4460,7,3,1,0,0,0,0,0,6652,0,6.8,7.6,20.16
4462,3,4,2,0,0,0,0,0,6652,0,9.4,8.7,25.22
4462,6,3,3,0,0,0,0,0,6652,0,10.1,11,32.1
504,5,2,1,0,0,0,0,0,6653,0,7.7,7,19.48
505,6,2,2,0,0,0,0,0,6653,0,8.3,7.8,22.4
506,8,3,3,0,0,0,0,0,6653,0,13.5,11.9,34.63
2864,4,3,1,0,0,0,0,0,6654,0,9.3,10,29.62
3938,4,2,1,0,0,0,0,0,6655,0,8.2,7.9,23.68
3939,6,2,2,0,0,0,0,0,6655,0,10.9,9.9,31.38
3758,3,2,1,0,0,0,0,0,6656,0,7.4,9.3,26.93
3759,6,1,2,0,0,0,0,0,6656,0,6.2,8.9,24.48
2849,4,3,1,0,0,0,0,0,6657,0,14.2,15.1,40.43
2852,7,3,3,0,0,0,0,0,6657,0,16.5,15.3,47.8
1871,7,3,1,0,0,0,0,0,6658,0,7.3,7.8,20.13
1873,4,5,2,0,0,0,0,0,6658,0,8.9,9.5,24.76
1874,6,4,3,0,0,0,0,0,6658,0,8.5,10,25.95
1871,5,2,1,0,0,0,0,0,6659,0,8.9,8.7,24.35
1872,6,2,2,0,0,0,0,0,6659,0,7,7.5,21.65
1979,6,2,2,0,0,0,0,0,6660,0,8.9,10.2,28.25
1152,4,2,1,0,0,0,0,0,6661,0,7.5,6.9,20.07
1153,6,1,2,0,0,0,0,0,6661,0,9.2,8.7,25.28
1154,7,1,3,0,0,0,0,0,6661,0,9.5,8.9,26.47
1155,5,2,4,0,0,0,0,0,6661,0,8.3,7.4,22.07
1101,5,2,1,0,0,0,0,0,6662,0,8.1,8.3,21.79
1102,8,2,2,0,0,0,0,0,6662,0,10.8,11.7,30.76
1103,7,3,3,0,0,0,0,0,6662,0,9.5,11.8,32.71
3827,6,2,1,0,0,0,0,0,6663,0,3.2,3.2,8.93
3828,7,3,2,0,0,0,0,0,6663,0,3.3,3.4,9.55
4028,3,3,1,0,0,0,0,0,6664,0,6.5,5.8,18.09
4031,8,3,3,0,0,0,0,0,6664,0,9.5,8.8,26.57
100,5,2,1,0,0,0,0,0,6665,0,5.4,6.1,16.99
101,6,2,2,0,0,0,0,0,6665,0,8,8.2,22.77
102,6,2,3,0,0,0,0,0,6665,0,7.4,7.1,21.56
1071,8,2,1,0,0,0,0,0,6666,0,13.8,11.8,37.24
4462,6,2,3,0,0,0,0,0,6666,0,12.9,11.9,38.55
4463,5,3,4,0,0,0,0,0,6666,0,11.7,10.4,34.72
2648,10,1,1,0,0,0,0,0,6667,0,7.1,6.9,18.81
2649,10,2,2,0,0,0,0,0,6667,0,10.3,10.8,26.24
2651,9,2,4,0,0,0,0,0,6667,0,10.3,10.1,25.88
3514,5,2,1,0,0,0,0,0,6668,0,6.1,6.4,18.93
1061,4,3,1,0,0,0,0,0,6669,0,10,9.5,27.5
1063,2,4,2,0,0,0,0,0,6669,0,12.3,10.8,32.94
1063,3,2,3,0,0,0,0,0,6669,0,9.5,11.1,30.43
181,7,2,1,0,0,0,0,0,6670,0,10.4,9.9,29.21
4110,4,3,2,0,0,0,0,0,6670,0,9.8,10,28.8
4111,7,3,3,0,0,0,0,0,6670,0,14.1,12.7,37.34
161,6,2,1,0,0,0,0,0,6671,0,9.1,7.9,25.1
2243,8,3,3,0,0,0,0,0,6671,0,9.1,8.1,26.8
128,12,3,1,0,0,0,0,0,6672,0,9.6,9.3,26.97
130,6,5,2,0,0,0,0,0,6672,0,11.8,12.2,38.22
131,2,5,3,0,0,0,0,0,6672,0,12.3,12.5,37.38
132,4,5,4,0,0,0,0,0,6672,0,13.9,12.1,37.36
1056,5,2,1,0,0,0,0,0,6673,0,14.7,10.6,29.55
1057,5,2,2,0,0,0,0,0,6673,0,11.3,9.8,27.27
1058,7,2,3,0,0,0,0,0,6673,0,11,8.8,24.2
3514,6,2,1,0,0,0,0,0,6674,0,5.1,5.4,14.6
2174,7,3,2,0,0,0,0,0,6675,0,8,8.5,23.32
3224,7,2,1,0,0,0,0,0,6676,0,14.3,12.8,36.38
1173,5,2,2,0,0,0,0,0,6676,0,15.2,15.1,42.83
3449,6,2,2,0,0,0,0,0,6677,0,11.6,10.9,27.3
3450,7,2,3,0,0,0,0,0,6677,0,10.4,10.7,28.43
3451,5,3,4,0,0,0,0,0,6677,0,11.8,10.5,27.7
3543,5,3,1,0,0,0,0,0,6678,0,11.3,10.6,31.19
63,6,2,1,0,0,0,0,0,6679,0,7.9,7.9,23.06
4369,6,2,1,0,0,0,0,0,6680,0,9,9,27.31
4370,5,2,2,0,0,0,0,0,6680,0,7.1,7.3,22.12
116,5,4,1,0,0,0,0,0,6681,0,7.9,9.5,26.87
117,5,4,2,0,0,0,0,0,6681,0,5.7,7.1,19.44
4245,5,2,2,0,0,0,0,0,6682,0,8.6,7.5,21.18
975,8,3,1,0,0,0,0,0,6683,0,8.6,8,23.22
923,5,3,1,0,0,0,0,0,6684,0,8.6,7.8,23.81
71,4,3,2,0,0,0,0,0,6684,0,10.6,9.1,26.97
72,4,2,3,0,0,0,0,0,6684,0,10.2,8.6,26.42
4292,7,2,1,0,0,0,0,0,6685,0,5.5,5.6,15.93
4293,7,2,2,0,0,0,0,0,6685,0,6.8,7.2,20.16
4294,3,3,3,0,0,0,0,0,6685,0,7.7,8.1,23.64
4295,5,2,4,0,0,0,0,0,6685,0,6.4,6.4,18.45
4292,5,3,1,0,0,0,0,0,6686,0,5,4.9,14.08
4293,4,2,2,0,0,0,0,0,6686,0,4.4,4.4,13
4294,4,2,3,0,0,0,0,0,6686,0,6.6,6.8,19.2
4295,7,2,4,0,0,0,0,0,6686,0,7.1,6.5,19.64
70,5,2,1,0,0,0,0,0,6687,0,6.9,6.2,19.32
71,5,2,2,0,0,0,0,0,6687,0,9.3,7.5,22.74
72,6,2,3,0,0,0,0,0,6687,0,10.4,9,29.57
966,7,3,4,0,0,0,0,0,6687,0,10.3,9.6,30.8
3777,8,2,1,0,0,0,0,0,6688,0,5,4.5,12.56
435,5,5,1,0,0,0,0,0,6689,0,6,5.5,15.73
436,4,5,2,0,0,0,0,0,6689,0,8.9,9,24.6
437,4,4,3,0,0,0,0,0,6689,0,10.1,10.2,28.41
438,2,4,4,0,0,0,0,0,6689,0,8.9,7.4,22.04
669,4,2,1,0,0,0,0,0,6690,0,7.9,6.8,18.85
1402,5,3,1,0,0,0,0,0,6691,0,8.6,11.4,29.71
1403,4,3,2,0,0,0,0,0,6691,0,10.3,13.6,37.34
1404,4,3,3,0,0,0,0,0,6691,0,10.3,13.3,35.75
1405,7,2,4,0,0,0,0,0,6691,0,10.5,12.6,34.58
2367,4,4,2,0,0,0,0,0,6692,0,8.6,9.6,29.04
2402,8,2,1,0,0,0,0,0,6693,0,8.9,8.1,23.09
2403,7,3,2,0,0,0,0,0,6693,0,12.2,10.7,29.66
2405,8,4,3,0,0,0,0,0,6693,0,11.9,10.4,29.56
450,5,3,1,0,0,0,0,0,6694,0,8.9,7.2,21.56
512,3,4,1,0,0,0,0,0,6695,0,9.5,8.8,25.65
514,6,3,3,0,0,0,0,0,6695,0,11.1,11.4,33.44
410,6,2,1,0,0,0,0,0,6696,0,5.1,5.4,15.47
203,9,2,2,0,0,0,0,0,6697,0,6,6.9,20.56
1350,5,3,2,0,0,0,0,0,6698,0,12.6,13,35.65
1351,6,3,3,0,0,0,0,0,6698,0,13.5,14.5,41.42
437,4,5,2,0,0,0,0,0,6699,0,8,8,23.34
3828,4,4,1,0,0,0,0,0,6700,0,7.7,7.8,22.37
1402,4,3,1,0,0,0,0,0,6701,0,9.4,10.5,29.41
3864,5,3,1,0,0,0,0,0,6702,0,8.2,8.2,26.39
3865,4,2,2,0,0,0,0,0,6702,0,9.8,10.3,33.62
3866,14,2,3,0,0,0,0,0,6702,0,7.3,8.2,23.23
2366,9,3,1,0,0,0,0,0,6703,0,10,9.2,27.68
2367,4,5,2,0,0,0,0,0,6703,0,8.2,9.5,29.68
3803,5,3,1,0,0,0,0,0,6704,0,7.1,7.7,20.93
3804,4,3,2,0,0,0,0,0,6704,0,8.4,9,23.92
3805,4,2,4,0,0,0,0,0,6704,0,11.2,11.4,31.24
435,7,3,1,0,0,0,0,0,6705,0,7.1,7,19.65
567,7,3,1,0,0,0,0,0,6706,0,10.5,11.3,34.55
568,4,3,2,0,0,0,0,0,6706,0,12.5,11.6,34.79
748,4,3,1,0,0,0,0,0,6707,0,10.8,11.6,33.95
749,5,2,2,0,0,0,0,0,6707,0,13.6,14.2,44
750,6,2,3,0,0,0,0,0,6707,0,9.7,13.5,44.76
751,4,3,4,0,0,0,0,0,6707,0,12,14,44.16
735,5,3,1,0,0,0,0,0,6708,0,11.5,9.8,31.42
736,5,3,2,0,0,0,0,0,6708,0,8.4,8.8,27.19
3040,2,3,1,0,0,0,0,0,6709,0,9.8,11.6,35.28
3041,6,2,2,0,0,0,0,0,6709,0,8.3,10.5,29.9
1757,5,2,1,0,0,0,0,0,6710,0,7.2,6.9,19.37
1758,5,2,2,0,0,0,0,0,6710,0,5.2,5.8,14.89
1759,5,2,3,0,0,0,0,0,6710,0,6.5,6.4,16.6
1760,5,2,4,0,0,0,0,0,6710,0,6.8,6.7,17.31
1757,4,2,1,0,0,0,0,0,6711,0,14.2,10.7,32.38
1758,6,2,2,0,0,0,0,0,6711,0,12.8,12.2,34.65
3269,11,3,1,0,0,0,0,0,6712,0,9.5,10.9,30.41
3271,5,5,2,0,0,0,0,0,6712,0,15.9,12.3,35.28
3693,8,2,1,0,0,0,0,0,6713,0,11.4,9.9,25.98
868,6,2,1,0,0,0,0,0,6714,0,7.4,7.2,19.45
869,12,2,2,0,0,0,0,0,6714,0,9.8,8.9,24.9
1759,3,5,1,0,0,0,0,0,6715,0,12.6,10.4,31.52
3503,10,2,1,0,0,0,0,0,6716,0,5.2,4.6,12.51
1757,3,3,1,0,0,0,0,0,6717,0,7.8,7.4,20.58
1758,6,2,2,0,0,0,0,0,6717,0,7.5,8.9,23.46
3269,5,3,1,0,0,0,0,0,6718,0,10.4,9.5,25.71
3270,5,3,2,0,0,0,0,0,6718,0,8,8.2,22.62
3271,4,2,3,0,0,0,0,0,6718,0,9.5,9.4,25.92
3272,6,2,4,0,0,0,0,0,6718,0,14.3,12.3,35.02
469,6,2,1,0,0,0,0,0,6719,0,9.3,9.3,24.77
470,4,3,2,0,0,0,0,0,6719,0,7.5,8.5,23.57
516,6,2,3,0,0,0,0,0,6719,0,9.2,11.3,31.27
3921,8,2,1,0,0,0,0,0,6720,0,10.2,9.9,29.6
3922,2,3,2,0,0,0,0,0,6720,0,10.8,11.4,33.48
3923,5,2,3,0,0,0,0,0,6720,0,8.6,8.9,27.32
3924,5,2,4,0,0,0,0,0,6720,0,10.9,9.9,29.6
3927,5,2,1,0,0,0,0,0,6721,0,11.1,9.5,28.26
3928,8,2,2,0,0,0,0,0,6721,0,13.6,12.2,36.47
232,9,3,4,0,0,0,0,0,6721,0,9.4,10,29.12
2151,7,2,1,0,0,0,0,0,6722,0,5.8,6.8,19.01
2337,9,2,1,0,0,0,0,0,6723,0,13.5,16,45
956,4,4,1,0,0,0,0,0,6724,0,11.5,9.6,28.83
353,8,3,1,0,0,0,0,0,6725,0,10.5,9.2,30.19
355,4,4,2,0,0,0,0,0,6725,0,10.2,11.1,36.28
353,7,2,1,0,0,0,0,0,6726,0,9.9,9,28.44
354,4,3,2,0,0,0,0,0,6726,0,10.9,10.8,34.07
355,5,3,3,0,0,0,0,0,6726,0,9.9,10.1,31.85
356,8,3,4,0,0,0,0,0,6726,0,10.6,9.7,32
3651,9,2,1,0,0,0,0,0,6727,0,10.9,9.7,30.34
3922,0,3,1,0,0,0,0,0,6728,0,10.1,10.2,29.74
3680,5,2,1,0,0,0,0,0,6729,0,13.4,13.3,35.73
3681,5,3,2,0,0,0,0,0,6729,0,12.4,13,37.11
3665,3,3,1,0,0,0,0,0,6730,0,9.4,8.9,23.61
2786,6,2,1,0,0,0,0,0,6731,0,6.3,5.9,16.67
2787,7,2,2,0,0,0,0,0,6731,0,6.1,6.2,17.69
2788,4,3,3,0,0,0,0,0,6731,0,8.7,7.6,22.42
2789,5,2,4,0,0,0,0,0,6731,0,7.5,7.6,21.49
2733,7,2,1,0,0,0,0,0,6732,0,12.6,12.6,35.66
2734,6,3,2,0,0,0,0,0,6732,0,12.4,12.7,35.57
2737,6,4,3,0,0,0,0,0,6732,0,15.8,12.9,38.03
890,5,2,1,0,0,0,0,0,6733,0,11,11.4,31.57
891,5,2,2,0,0,0,0,0,6733,0,8.5,8.6,25.76
